row_id,id,state,state_code,state_mean_churn,account_length,new_acct,international_plan,vmail_plan,vmail_message,int_no_vm,day_mins,day_calls,day_charge,day_mins_pc,day_call_hi,day_call_lo,day_call_prof,day_charge_pm,eve_mins,eve_calls,eve_charge,eve_mins_pc,eve_chatterbox,night_mins,night_calls,night_charge,night_mins_pc,intl_mins,intl_charge,intl_user,total_mins,total_charge,freq_user,custserv_calls,factor2,churn,5f_01,5f_03a,5f_03b,5f_06,5f_07,5f_08,5f_09,5f_10,5f_11,5f_12,5f_13,5factor,1stPC,2ndPC,3rdPC,4thPC,5thPC
814,1725,MN,23,0.153846154,99,0,0,0,0,0,128.8,86,21.9,1.497674419,0,1,-1,0.170031056,203.9,105,17.33,1.941904762,0,282.6,131,12.72,2.157251908,14.1,3.81,1,346.8,43.04,0,2,0,0,0,0,1,0,1,0,0,0,0,1,1,-3,1.276059637,-2.174200592,-3.710165242,1.726518863,0.663154661
815,1929,WY,50,0.12,70,0,0,0,0,0,175.4,130,29.82,1.349230769,1,0,1,0.170011403,159.5,99.79722519,13.56,1.59824083,0,260.6,96,11.73,2.714583333,11.6,3.13,1,346.5,46.51,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,5,-3.406758596,-0.064634553,-2.25458024,2.353173167,-1.420591599
816,31,NH,30,0.114285714,75,0,0,0,0,0,226.1,105,38.44,2.153333333,0,0,0,0.170013268,201.5,107,17.13,1.88317757,0,246.2,98,11.08,2.512244898,10.3,2.78,0,437.9,58.35,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,3,0.155202175,1.885620729,1.226788634,2.215995333,-1.343288535
817,2104,TN,42,0.111111111,105,0,0,0,0,0,119.3,82,20.28,1.454878049,0,1,-1,0.169991618,185.1,111,15.73,1.667567568,0,157,74,7.07,2.121621622,10.9,2.94,0,315.3,38.95,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,-4,1.354147949,-3.450110281,0.316997859,-1.309644747,0.253347401
818,269,MA,19,0.195121951,118,0,1,0,0,1,160,123,27.2,1.300813008,1,0,1,0.17,175.4,96,14.91,1.827083333,0,184.8,99,8.32,1.866666667,9.9,2.67,0,345.3,44.78,0,2,1,0,0,1,0,0,0,1,0,0,1,0,1,5,-3.305683362,-0.184841346,1.172305148,-0.803128427,-0.647088187
820,87,WV,49,0.093333333,111,0,0,0,0,0,214.3,118,36.43,1.816101695,1,0,1,0.169995334,208.5,99.79722519,17.72,2.089236445,0,182.4,98,8.21,1.86122449,12,3.24,1,434.8,57.39,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,7,-2.418270027,2.904065829,-1.690216553,-0.726731716,-0.756939635
821,2045,ND,28,0.131578947,56,0,0,0,0,0,222.7,133,37.86,1.67443609,1,0,1,0.17000449,277,89,23.55,3.112359551,1,101.8,94,4.58,1.082978723,13.6,3.67,1,513.3,65.08,1,4,1,0,1,1,0,0,0,1,0,0,0,1,0,7,-2.040943164,5.248700831,-1.516847828,-2.876769777,2.57243979
822,3098,GA,10,0.138888889,93,0,0,0,0,0,179.5,121,30.52,1.483471074,1,0,1,0.170027855,191.9,131,16.31,1.464885496,0,165.5,125,7.45,1.324,12,3.24,1,383.4,50.07,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,-3.165793742,0.864275179,-1.884574485,-1.743388945,-1.537497965
823,325,ME,21,0.255813953,100,0,0,1,30,0,58.8,104,10,0.565384615,0,0,0,0.170068027,219.5,107,18.66,2.051401869,0,152.3,118,6.85,1.290677966,7.1,1.92,0,285.4,30.58,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,-1.787439524,-3.432930626,1.611256605,-2.030492045,1.835898854
824,1550,SC,40,0.181818182,106,0,0,0,0,0,52.2,106,8.87,0.49245283,1,0,1,0.169923372,220.1,113,18.71,1.947787611,0,112.3,95,5.05,1.182105263,11.4,3.08,1,283.7,30.66,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,6,-4.254452368,-1.834628763,-2.0971304,-3.104813531,1.252667643
826,999,NC,27,0.128205128,165,0,0,0,0,0,207.7,109,35.31,1.905504587,1,0,1,0.170004815,164.8,94,14.01,1.753191489,0,54.5,91,2.45,0.598901099,7.9,2.13,0,380.4,51.45,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,5,-2.447729141,0.611461914,2.345460282,-4.047601824,-1.238271984
827,2156,VA,45,0.039215686,75,0,0,0,0,0,224.7,116,38.2,1.937068966,1,0,1,0.17000445,192,79,16.32,2.430379747,0,212.2,98,9.55,2.165306122,11.3,3.05,1,428,57.57,1,3,1,0,1,1,0,0,0,1,0,0,0,1,0,7,-2.223972072,2.957841365,-1.507817406,0.117875515,0.111603049
828,828,HI,11,0.083333333,64,0,0,0,0,0,194.2,147,33.01,1.321088435,1,0,1,0.169979403,173.4,87,14.74,1.993103448,0,268.7,114,12.09,2.357017544,5.5,1.49,0,373.1,49.24,0,2,0,0,0,1,0,0,1,1,0,0,1,0,1,4,-3.1176741,-0.074809741,2.518440293,2.586615484,-0.222488102
829,2969,NV,33,0.204081633,116,0,0,0,0,0,110.9,54,18.85,2.053703704,0,1,-1,0.169972949,213.4,82,18.14,2.602439024,0,186.2,116,8.38,1.605172414,7.9,2.13,0,332.2,39.12,0,2,0,0,0,0,1,1,0,1,0,0,1,0,1,-2,2.052877128,-2.814354296,1.11052518,-1.27751012,2.13998778
830,1648,VA,45,0.039215686,102,0,0,0,0,0,174.5,79,29.67,2.208860759,0,1,-1,0.170028653,236.8,136,20.13,1.741176471,0,270.4,110,12.17,2.458181818,8.5,2.3,0,419.8,52.1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,-6,3.199120204,-1.236867627,1.064057829,2.354714168,-0.32431229
831,2978,UT,44,0.181818182,83,0,0,0,0,0,208.9,71,35.51,2.942253521,0,1,-1,0.169985639,214.8,92,18.26,2.334782609,0,247.9,108,11.16,2.29537037,13,3.51,1,436.7,57.28,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,-2,3.571480379,1.402754916,-2.909335096,1.551403462,0.092443087
835,1733,WA,47,0.205128205,130,0,0,0,0,0,124.3,70,21.13,1.775714286,0,1,-1,0.169991955,270.7,99,23.01,2.734343434,0,239.5,83,10.78,2.885542169,3.5,0.95,0,398.5,45.09,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,-4,2.292722686,-2.173712427,2.366231317,2.165280245,2.412496319
836,2381,WV,49,0.093333333,64,0,0,1,22,0,200.4,80,34.07,2.505,0,1,-1,0.17000998,131.1,84,11.14,1.560714286,0,230.7,67,10.38,3.443283582,7.6,2.05,0,339.1,47.26,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,-5,2.982349229,-2.382121984,1.128512289,2.540926828,-1.219581365
837,2755,SC,40,0.181818182,107,0,0,0,0,0,206.9,79,35.17,2.618987342,0,1,-1,0.1699855,262.4,117,22.3,2.242735043,0,149.3,69,6.72,2.163768116,10.7,2.89,0,480,60.36,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,-4,3.810888178,1.440903645,1.064777913,-1.032806064,0.098157212
838,680,KS,16,0.163265306,116,0,0,0,0,0,189.5,90,32.22,2.105555556,0,1,-1,0.170026385,189.8,118,16.13,1.608474576,0,205.8,83,9.26,2.479518072,13.1,3.54,1,392.4,51.89,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,-3,2.391646448,-0.528943161,-2.907717539,-0.140738158,-1.33922627
839,1561,MA,19,0.195121951,80,0,0,0,0,0,148.6,106,25.26,1.401886792,1,0,1,0.169986541,210.8,65,17.92,3.243076923,0,203.7,86,9.17,2.368604651,10,2.7,0,369.4,45.88,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1,5,-2.681084863,0.16905595,1.202706659,0.134286808,1.813678332
840,3288,SC,40,0.181818182,78,0,0,0,0,0,109.5,105,18.62,1.042857143,0,0,0,0.170045662,200.1985661,90,24.32,2.224428513,0,247.6,113,11.14,2.191150442,4.9,1.32,0,314.5985661,44.26,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,4,-1.906391897,-1.648840213,2.225013402,1.750578958,2.167994049
841,2514,VA,45,0.039215686,44,0,0,0,0,0,204.6,117,34.78,1.748717949,1,0,1,0.169990225,205.2,94,17.44,2.182978723,0,164.6,84,7.41,1.95952381,10.7,2.89,0,420.5,55.11,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,5,-2.36247342,1.290561184,1.313048256,-0.763792242,-0.136655863
842,35,GA,10,0.138888889,72,0,0,1,37,0,220,80,37.4,2.75,0,1,-1,0.17,200.1985661,102,18.47,1.962731041,0,152.8,71,6.88,2.152112676,14.7,2.764726543,0,434.8985661,58.63472654,1,3,1,0,1,0,1,0,0,0,1,0,1,0,0,-5,3.837146108,0.776160457,0.597482549,-0.96775158,-0.395669224
843,1618,TX,43,0.234042553,71,0,0,1,39,0,183.2,103,30.42569832,1.778640777,0,0,0,0.166079139,209.4,111,17.8,1.886486486,0,172.4,109,7.76,1.581651376,11.9,3.21,1,404.5,51.43569832,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,3,-0.616665135,0.372172813,-2.159634789,-1.359124693,-0.242658827
844,1033,CT,6,0.170212766,70,0,0,0,0,0,198.6,111,33.76,1.789189189,1,0,1,0.16998993,213.9,115,18.18,1.86,0,171.2,105,7.7,1.63047619,10.6,2.86,0,423.1,54.8,1,2,1,0,0,1,0,0,0,0,0,0,1,0,1,4,-2.176873328,1.104511294,1.471373652,-1.026207293,-0.790154116
845,1264,TN,42,0.111111111,72,0,0,0,0,0,147,79,24.99,1.860759494,0,1,-1,0.17,162.3,103,13.8,1.575728155,0,162.9,80,8.982912957,2.03625,10.5,2.84,0,319.8,41.63,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-4,1.708272914,-3.16187633,0.429799577,-0.803303451,-0.510146875
846,2269,AK,0,0.085714286,138,0,0,1,37,0,75.8,102,12.89,0.743137255,0,0,0,0.17005277,173.6,147,14.76,1.180952381,0,162.6,96,7.32,1.69375,8.2,2.21,0,257.6,29.86,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.781492204,-4.223706516,1.204190604,-1.416267377,-0.154200458
847,2770,NH,30,0.114285714,84,0,0,1,30,0,106.5,65,18.11,1.638461538,0,1,-1,0.170046948,225.7,108,19.18,2.089814815,0,188.6,61,8.49,3.091803279,5.7,2.764726543,0,337.9,40.05472654,0,2,0,0,0,0,1,0,0,0,0,0,1,0,1,-4,1.902655794,-3.346287568,1.033130404,0.271804795,1.62766852
849,861,MO,24,0.097560976,58,0,0,0,0,0,149.4,145,25.4,1.030344828,1,0,1,0.170013387,196.5,105,16.7,1.871428571,0,209.5,108,9.43,1.939814815,14.9,4.02,1,360.8,46.12,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6,-3.942666803,0.491505473,-2.943929962,-0.428164472,-0.399457645
850,1789,GA,10,0.138888889,133,0,0,0,0,0,227.4,90,38.66,2.526666667,0,1,-1,0.170008795,73.2,135,6.22,0.542222222,0,114.3,99,5.14,1.154545455,4.7,1.27,0,305.3,46.15,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,-5,2.581752903,-2.850447839,2.569947222,-2.598376628,-4.586237764
851,135,AL,1,0.14893617,91,0,1,0,0,1,129.9,112,22.08,1.159821429,1,0,1,0.169976905,173.3,83,14.73,2.087951807,0,247.2,130,11.12,1.901538462,11.2,3.02,1,314.4,39.83,0,3,1,0,0,1,0,0,1,1,0,0,0,1,0,5,-3.547235569,-0.488083367,-2.332840169,0.999636398,0.268856725
852,260,MN,23,0.153846154,24,0,0,1,25,0,164.9,110,28.03,1.499090909,1,0,1,0.169981807,209.3,105,17.79,1.993333333,0,231.2,55,10.4,4.203636364,6.7,1.81,0,380.9,47.63,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,3,-2.384039527,-0.520735955,2.037700687,3.427068737,0.09208022
853,314,ID,13,0.142857143,128,0,0,0,0,0,125.2,99,21.28,1.264646465,0,0,0,0.169968051,205.4,107,17.46,1.919626168,0,254.4,111,11.45,2.291891892,18.9,5.1,1,349.5,43.84,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,-1.178552491,-0.94926875,-4.854671377,1.327639105,0.222902077
854,374,AZ,3,0.055555556,90,0,0,0,0,0,179.2,77,30.46,2.327272727,0,1,-1,0.169977679,210.7,99,17.91,2.128282828,0,276.9,58,12.46,4.774137931,9.2,2.48,0,399.1,50.85,0,2,0,0,0,0,1,0,1,0,1,0,1,0,1,-6,3.259009939,-1.53856574,0.671442588,4.340946354,-0.029358432
855,2986,OR,37,0.125,89,0,0,0,12,0,188,105,31.96,1.79047619,0,0,0,0.17,151.3,107,12.86,1.414018692,0,201.9,132,9.09,1.529545455,10.5,2.84,0,349.8,47.66,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,4,-1.48427251,-0.864393625,1.023357914,-0.785553637,-1.617162042
856,2634,AL,1,0.14893617,102,0,0,0,0,0,123.1,106,30.42569832,1.161320755,1,0,1,0.247162456,182,102,15.47,1.784313725,0,244.6,75,11.01,3.261333333,12.6,3.4,1,317.7,49.29569832,0,2,0,0,0,1,0,0,1,0,0,0,0,1,1,5,-3.161071943,-0.318251179,-2.626376423,2.384727546,-0.591926532
857,839,DC,7,0.078947368,88,0,0,1,17,0,219.5,78,37.32,2.814102564,0,1,-1,0.170022779,222.1,94,18.88,2.362765957,0,188.3,92,8.47,2.04673913,16.1,4.35,1,457.7,60.55,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,-1,3.403026402,2.120615926,-3.549514101,-0.732973043,0.18067749
859,2067,DC,7,0.078947368,93,0,0,0,0,0,164.5,95,27.97,1.731578947,0,1,-1,0.170030395,230.9,87,19.63,2.654022989,1,149.9,91,6.75,1.647252747,9.9,2.67,0,405.3,50.27,0,4,0,0,0,0,1,0,0,1,0,0,1,0,0,-4,2.134406344,-0.798654092,1.167316513,-1.694886104,2.889095461
860,530,NY,34,0.193548387,47,0,0,1,37,0,163.5,77,27.8,2.123376623,0,1,-1,0.170030581,203.1,102,17.26,1.991176471,0,232,87,10.44,2.666666667,7.8,2.11,0,374.4,47.17,0,2,0,0,0,0,1,0,1,0,1,0,1,0,1,-6,3.04432682,-2.067691169,1.217420292,1.88986291,0.153624682
861,543,NC,27,0.128205128,26,0,0,0,0,0,234.5,109,39.87,2.151376147,1,0,1,0.170021322,216.5,129,18.4,1.678294574,0,191.6,94,8.62,2.038297872,3.5,0.95,0,454.5,59.22,1,3,1,0,1,1,0,0,0,0,1,0,1,0,0,3,-0.725454824,2.42939801,3.932179687,0.138885398,-1.415421125
862,1708,ID,13,0.142857143,92,0,0,1,23,0,167.4,83,28.46,2.01686747,0,1,-1,0.170011947,258.6,129,21.98,2.004651163,1,116.4,110,8.982912957,1.058181818,11.2,3.02,1,437.2,53.46,1,4,1,0,1,0,1,0,0,0,0,0,0,1,0,-2,2.460699553,0.833322915,-1.785864962,-2.09929202,2.052567281
863,236,SD,41,0.088888889,110,0,0,1,40,0,202.6,103,34.44,1.966990291,0,0,0,0.169990128,118.8,128,10.1,0.928125,0,234.9,98,10.57,2.396938776,9,2.43,0,330.4,46.97,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1,-1,-0.326404933,-2.114221374,1.133942441,1.798694225,-2.557087644
864,1527,IA,12,0.038461538,36,0,0,0,0,0,117.1,94,19.91,1.245744681,0,1,-1,0.170025619,235.4,117,20.01,2.011965812,0,221.3,108,9.96,2.049074074,9,2.43,0,361.5,42.35,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,-4,1.362633991,-2.735151671,0.866548413,-0.058149811,1.324518628
865,2031,IA,12,0.038461538,130,0,0,0,0,0,139.1,72,23.65,1.931944444,0,1,-1,0.170021567,246,112,20.91,2.196428571,1,207.2,121,9.32,1.712396694,11.4,3.08,1,396.5,47.64,0,5,0,0,0,0,1,0,0,0,0,0,0,1,0,-3,2.138756194,-0.859322685,-2.239222662,-0.958468357,2.342028014
866,333,DE,8,0.186046512,108,0,0,0,0,0,169.6,99,28.83,1.713131313,0,0,0,0.169988208,264.1,87,22.45,3.035632184,0,206.3,78,9.28,2.644871795,9.3,2.51,0,443,53.79,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,2,0.128102699,1.280751188,1.372020986,0.474960729,2.307428211
867,1308,VA,45,0.039215686,87,0,0,0,0,0,171.6,119,29.17,1.442016807,1,0,1,0.169988345,205,107,17.43,1.91588785,0,170.6,114,7.68,1.496491228,13.8,3.73,1,390.4,50.33,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,6,-3.145795015,1.102902401,-2.487014734,-1.511200559,-0.622240323
868,1277,FL,9,0.095238095,68,0,0,1,24,0,176,118,29.92,1.491525424,1,0,1,0.17,277.9,116,23.62,2.395689655,0,174.7,71,7.86,2.46056338,14.7,3.97,1,468.6,57.51,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,7,-2.482661631,3.255115596,-2.525360258,-0.335387692,1.035956988
870,2346,LA,18,0.085714286,114,0,0,0,0,0,169.2,96,28.76,1.7625,0,1,-1,0.169976359,149.9,83,12.74,1.806024096,0,196.9,119,8.86,1.654621849,4.6,1.24,0,323.7,42.74,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0.483072674,-2.509349526,2.319879117,-0.758358258,-0.020132138
871,1575,MT,26,0.272727273,33,0,0,1,35,0,161.9,85,27.52,1.904705882,0,1,-1,0.16998147,151.2,82,12.85,1.843902439,0,191,131,8.59,1.458015267,8.5,2.3,0,321.6,42.67,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,-2,1.64115732,-2.722198115,1.040282123,-1.139087874,0.225864154
872,2497,MN,23,0.153846154,79,0,0,1,32,0,50.6,62,8.6,0.816129032,0,1,-1,0.169960474,201.4,87,17.12,2.314942529,0,146.8,121,6.61,1.21322314,4.2,1.13,0,256.2,26.85,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,-3,0.953531767,-5.18037696,2.002104306,-2.330688773,3.034885515
873,1827,OR,37,0.125,95,0,0,0,0,0,167.6,96,28.49,1.745833333,0,1,-1,0.169988067,176,99.79722519,14.96,1.763576088,0,250.9,113,11.29,2.220353982,13.4,3.62,1,357,47.07,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0.399330472,-1.251182852,-3.248655569,1.354774325,-0.469302167
874,24,VA,45,0.039215686,132,0,0,0,0,0,81.1,86,13.79,0.943023256,0,1,-1,0.170036991,245.2,72,20.84,3.405555556,0,237,115,10.67,2.060869565,10.3,2.764726543,0,336.6,37.39472654,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,-4,1.153489325,-3.021350987,0.086112544,1.017772763,3.857570659
875,186,NY,34,0.193548387,106,0,0,0,0,0,158.7,74,26.98,2.144594595,0,1,-1,0.170006301,64.3,139,5.47,0.462589928,0,198.5,103,8.93,1.927184466,10.2,2.75,0,233.2,35.2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,-5,2.070181622,-4.572156584,0.398923272,-0.716943472,-3.933101965
876,2935,DC,7,0.078947368,136,0,0,0,0,0,204.5,63,34.77,3.246031746,0,1,-1,0.17002445,208.8,95,17.75,2.197894737,0,224,119,10.08,1.882352941,9.8,2.65,0,423.1,55.17,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,-4,3.813342739,-0.206394487,0.874592098,-0.075976898,-0.211734497
877,403,KY,17,0.119047619,119,0,0,0,0,0,222.8,122,37.88,1.826229508,1,0,1,0.170017953,163.2,107,13.87,1.525233645,0,160.6,112,7.23,1.433928571,11.2,3.02,1,397.2,54.77,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,6,-2.807107727,1.455150977,-1.525688585,-1.599331451,-2.187196055
878,168,AZ,3,0.055555556,94,0,0,0,38,0,170.1,124,28.92,1.371774194,1,0,1,0.170017637,193.3,116,16.43,1.66637931,0,105.9,73,4.77,1.450684932,12.8,3.46,1,376.2,48.81,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,6,-3.344526215,0.735530545,-2.077560412,-2.573739372,-0.934064027
879,224,OK,36,0.119047619,88,0,0,0,0,0,65.4,97,11.12,0.674226804,0,0,0,0.170030581,168.2,76,14.3,2.213157895,0,236,113,10.62,2.088495575,13.8,3.73,1,247.4,29.15,0,2,0,0,0,0,0,0,1,1,0,0,0,1,1,2,-2.086993762,-3.29135296,-3.680396023,0.747289926,1.709657368
880,1663,WV,49,0.093333333,191,0,0,0,0,0,162,104,27.54,1.557692308,0,0,0,0.17,241.2,120,20.5,2.01,0,210.4,83,9.47,2.534939759,10.9,2.94,0,414.1,50.98,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-0.382659752,-0.387494077,0.8064422,0.294103425,0.424448331
881,765,CA,4,0.3,113,0,0,0,0,0,187.6,97,31.89,1.934020619,0,0,0,0.169989339,208.2,118,17.7,1.76440678,0,158.9,101,7.15,1.573267327,8.7,2.35,0,404.5,51.94,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,-0.076799239,-0.242117878,1.703846791,-1.444027003,-0.63399758
882,688,MN,23,0.153846154,13,1,0,0,21,0,315.6,105,53.65,3.005714286,0,0,0,0.169993663,208.9,71,17.76,2.942253521,0,260.1,123,11.7,2.114634146,12.1,3.27,1,536.6,74.68,1,3,1,0,1,1,0,0,1,1,1,1,0,1,0,4,1.252862955,5.423197609,-1.543930699,2.667176853,-0.01198361
883,756,WY,50,0.12,33,0,0,0,0,0,213.9,88,36.36,2.430681818,0,1,-1,0.169985975,239.8,119,20.38,2.01512605,0,148.7,71,6.69,2.094366197,9.8,2.65,0,463.5,59.39,1,2,1,0,1,0,1,0,0,0,1,0,1,0,1,-4,3.577623437,1.040556264,1.37962955,-1.052090692,-0.309083639
884,935,MD,20,0.25,86,0,0,0,0,0,226.3,88,38.47,2.571590909,0,1,-1,0.169995581,223,107,18.96,2.08411215,1,255.6,92,11.5,2.77826087,13,3.51,1,462.3,60.94,1,4,1,0,1,0,1,1,1,0,1,0,0,1,0,-3,3.611274722,2.104127321,-2.487863654,2.190939655,0.35600516
885,426,ME,21,0.255813953,163,0,0,0,0,0,122.4,129,20.81,0.948837209,1,0,1,0.17001634,113.4,99.79722519,9.64,1.136304139,0,180.2,97,8.11,1.857731959,12.5,3.38,1,248.3,33.83,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,7,-4.51823069,-1.835464109,-2.524847974,-1.179994586,-1.923496482
886,3155,IL,14,0.076923077,123,0,0,0,0,0,114.8,94,19.52,1.221276596,0,1,-1,0.170034843,150,104,12.75,1.442307692,0,268.6,119,12.09,2.257142857,9.6,2.59,0,274.4,34.86,0,2,0,0,0,0,1,0,1,0,0,0,1,0,1,-5,0.955754618,-4.517243019,0.287951654,1.821629069,-0.14796848
887,3167,NH,30,0.114285714,152,0,0,0,0,0,228.1,93,38.78,2.452688172,0,1,-1,0.170013152,136.4,106,11.59,1.286792453,0,197.3,107,8.982912957,1.843925234,9,2.43,0,373.5,52.8,0,1,1,0,0,0,1,0,0,0,1,0,1,0,1,-5,2.868937798,-1.324724216,1.227867574,-0.522056514,-2.649671805
888,259,UT,44,0.181818182,59,0,0,0,0,0,155.2,79,26.38,1.964556962,0,1,-1,0.169974227,235.3,123,20,1.91300813,0,169.4,80,7.62,2.1175,8.7,2.35,0,399.2,48.73,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,-4,2.23500983,-1.722385048,1.228026049,-0.858739617,0.542423125
889,2348,AL,1,0.14893617,149,0,0,1,20,0,264.4,102,44.95,2.592156863,0,0,0,0.170007564,219.6,99.79722519,18.67,2.200461983,0,200.4,89,9.02,2.251685393,11.3,2.764726543,0,495.3,66.38472654,1,2,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1.689757819,2.991960644,1.425482241,0.243430852,-1.04133895
890,2453,HI,11,0.083333333,134,0,0,1,38,0,214.4,93,36.45,2.305376344,0,1,-1,0.170009328,211.7,57,17.99,3.714035088,0,165,79,7.43,2.088607595,10,2.7,0,436.1,57.14,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,-3,3.284275221,1.166980145,1.070049719,-0.741273795,1.707055664
891,544,MD,20,0.25,79,0,0,1,31,0,103.1,90,17.53,1.145555556,0,1,-1,0.170029098,243,135,20.66,1.8,1,76.4,92,3.44,0.830434783,12.2,3.29,1,358.3,41.48,0,3,0,0,0,0,1,1,0,0,0,0,0,1,0,-2,1.106695518,-1.641751926,-2.321724942,-4.097997015,2.237128647
892,3252,MI,22,0.195652174,63,0,0,0,0,0,185.3,87,31.5,2.129885057,0,1,-1,0.169994603,225.3,87,19.15,2.589655172,0,194.3,93,8.74,2.089247312,11.7,3.16,1,422.3,53.81,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,-2,2.604291705,0.34093262,-2.474463455,-0.630726136,0.749161835
893,888,CO,5,0.15,104,0,0,0,0,0,182.9,113,31.09,1.618584071,1,0,1,0.169983598,239.6,99.79722519,20.37,2.400868356,0,229.8,104,8.982912957,2.209615385,5.5,1.49,0,428,52.95,1,2,1,0,1,1,0,0,1,0,0,0,1,0,1,4,-1.994006198,1.487193293,2.833965129,1.440442494,0.651393558
894,3295,TN,42,0.111111111,110,0,0,0,0,0,227.7,88,38.71,2.5875,0,1,-1,0.170004392,170,96,14.45,1.770833333,0,128.7,57,5.79,2.257894737,11.7,2.764726543,0,409.4,55.92472654,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1,-4,3.121043468,-0.356975838,0.754471864,-1.418048759,-1.300915162
895,2778,VT,46,0.111111111,68,0,0,0,0,0,158.8,119,27,1.334453782,1,0,1,0.170025189,211.8,105,18,2.017142857,0,198.1,101,8.91,1.961386139,10.3,2.78,0,380.9,47.78,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,4,-2.848575156,0.032973178,1.286744707,-0.283998371,-0.051083507
896,2212,AL,1,0.14893617,8,1,0,1,36,0,242.9,67,41.29,3.625373134,0,1,-1,0.169987649,170.9,59,14.53,2.896610169,0,177.3,130,7.98,1.363846154,4.8,1.3,0,418.6,57.12,1,1,1,0,0,0,1,0,0,1,1,1,1,0,1,-5,4.347867003,-0.004793328,2.717729005,-0.526698931,0.487500136
897,2470,MS,25,0.268292683,189,0,0,0,0,0,227.8,124,30.42569832,1.837096774,1,0,1,0.133563206,169.5,112,14.41,1.513392857,0,201.1,91,9.05,2.20989011,5.6,1.51,0,402.9,46.34569832,0,3,0,0,0,1,0,1,0,0,0,0,1,0,0,4,-2.557282804,0.133836113,2.90818418,0.139291515,-1.519377772
898,2131,OH,35,0.132075472,52,0,0,1,31,0,142.1,77,24.16,1.845454545,0,1,-1,0.170021112,193,97,16.41,1.989690722,0,253.4,88,11.4,2.879545455,11,2.97,1,346.1,43.54,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,-3,1.688500931,-2.331703808,-2.804946151,2.120449099,0.596116107
899,2355,ND,28,0.131578947,118,0,0,0,0,0,224.6,94,38.18,2.389361702,0,1,-1,0.169991095,225.9,120,19.2,1.8825,0,269,105,12.11,2.561904762,12.5,3.38,1,463,60.76,1,2,1,0,1,0,1,0,1,0,1,0,0,1,1,-3,3.203862589,1.588504553,-2.599171923,2.265374444,-0.808720825
900,1361,WY,50,0.12,64,0,0,0,0,0,206.2,76,35.05,2.713157895,0,1,-1,0.169980601,232.4,76,19.75,3.057894737,0,251.6,96,11.32,2.620833333,13.6,3.67,1,452.2,58.47,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,-2,3.504478853,1.804854918,-3.097245553,1.928042509,1.138636898
